19.95	49.15	1100.0
19.9590666667	49.15	1143.0
19.9681333333	49.15	1435.0
19.9772	49.15	1578.0
19.9862666667	49.15	1571.0
19.9953333333	49.15	1847.0
20.0044	49.15	1811.0
20.0134666667	49.15	1888.0
20.0225333333	49.15	2000.0
20.0316	49.15	1855.0
20.0406666667	49.15	1976.0
20.0497333333	49.15	1725.0
20.0588	49.15	2071.0
20.0678666667	49.15	1694.0
20.0769333333	49.15	1510.0
19.95	49.1560666667	1269.0
19.9590666667	49.1560666667	1118.0
19.9681333333	49.1560666667	1247.0
19.9772	49.1560666667	1669.0
19.9862666667	49.1560666667	1869.0
19.9953333333	49.1560666667	2049.0
20.0044	49.1560666667	1983.0
20.0134666667	49.1560666667	2008.0
20.0225333333	49.1560666667	2008.0
20.0316	49.1560666667	2139.0
20.0406666667	49.1560666667	1979.0
20.0497333333	49.1560666667	1922.0
20.0588	49.1560666667	2196.0
20.0678666667	49.1560666667	1798.0
20.0769333333	49.1560666667	1556.0
19.95	49.1621333333	1432.0
19.9590666667	49.1621333333	1358.0
19.9681333333	49.1621333333	1142.0
19.9772	49.1621333333	1491.0
19.9862666667	49.1621333333	1689.0
19.9953333333	49.1621333333	2151.0
20.0044	49.1621333333	2149.0
20.0134666667	49.1621333333	2279.0
20.0225333333	49.1621333333	2166.0
20.0316	49.1621333333	2342.0
20.0406666667	49.1621333333	1944.0
20.0497333333	49.1621333333	2204.0
20.0588	49.1621333333	2049.0
20.0678666667	49.1621333333	1606.0
20.0769333333	49.1621333333	1665.0
19.95	49.1682	1587.0
19.9590666667	49.1682	1621.0
19.9681333333	49.1682	1197.0
19.9772	49.1682	1289.0
19.9862666667	49.1682	1613.0
19.9953333333	49.1682	1999.0
20.0044	49.1682	1852.0
20.0134666667	49.1682	1967.0
20.0225333333	49.1682	2161.0
20.0316	49.1682	2194.0
20.0406666667	49.1682	2154.0
20.0497333333	49.1682	2277.0
20.0588	49.1682	1796.0
20.0678666667	49.1682	1778.0
20.0769333333	49.1682	1913.0
19.95	49.1742666667	1497.0
19.9590666667	49.1742666667	1791.0
19.9681333333	49.1742666667	1461.0
19.9772	49.1742666667	1186.0
19.9862666667	49.1742666667	1396.0
19.9953333333	49.1742666667	1625.0
20.0044	49.1742666667	1972.0
20.0134666667	49.1742666667	2266.0
20.0225333333	49.1742666667	2103.0
20.0316	49.1742666667	2017.0
20.0406666667	49.1742666667	1969.0
20.0497333333	49.1742666667	2009.0
20.0588	49.1742666667	1947.0
20.0678666667	49.1742666667	2116.0
20.0769333333	49.1742666667	1961.0
19.95	49.1803333333	1885.0
19.9590666667	49.1803333333	1948.0
19.9681333333	49.1803333333	1693.0
19.9772	49.1803333333	1362.0
19.9862666667	49.1803333333	1330.0
19.9953333333	49.1803333333	1721.0
20.0044	49.1803333333	2085.0
20.0134666667	49.1803333333	1757.0
20.0225333333	49.1803333333	1569.0
20.0316	49.1803333333	1745.0
20.0406666667	49.1803333333	2004.0
20.0497333333	49.1803333333	2257.0
20.0588	49.1803333333	1948.0
20.0678666667	49.1803333333	2247.0
20.0769333333	49.1803333333	2079.0
19.95	49.1864	1664.0
19.9590666667	49.1864	1701.0
19.9681333333	49.1864	1855.0
19.9772	49.1864	1549.0
19.9862666667	49.1864	1333.0
19.9953333333	49.1864	1390.0
20.0044	49.1864	1471.0
20.0134666667	49.1864	1463.0
20.0225333333	49.1864	1706.0
20.0316	49.1864	2015.0
20.0406666667	49.1864	1816.0
20.0497333333	49.1864	2051.0
20.0588	49.1864	2181.0
20.0678666667	49.1864	1983.0
20.0769333333	49.1864	1581.0
19.95	49.1924666667	1507.0
19.9590666667	49.1924666667	1746.0
19.9681333333	49.1924666667	1894.0
19.9772	49.1924666667	1719.0
19.9862666667	49.1924666667	1566.0
19.9953333333	49.1924666667	1451.0
20.0044	49.1924666667	1450.0
20.0134666667	49.1924666667	1493.0
20.0225333333	49.1924666667	1644.0
20.0316	49.1924666667	1675.0
20.0406666667	49.1924666667	1963.0
20.0497333333	49.1924666667	1883.0
20.0588	49.1924666667	1874.0
20.0678666667	49.1924666667	1445.0
20.0769333333	49.1924666667	1609.0
19.95	49.1985333333	1685.0
19.9590666667	49.1985333333	1805.0
19.9681333333	49.1985333333	1934.0
19.9772	49.1985333333	1898.0
19.9862666667	49.1985333333	1724.0
19.9953333333	49.1985333333	1859.0
20.0044	49.1985333333	1814.0
20.0134666667	49.1985333333	1709.0
20.0225333333	49.1985333333	1739.0
20.0316	49.1985333333	1938.0
20.0406666667	49.1985333333	2029.0
20.0497333333	49.1985333333	1975.0
20.0588	49.1985333333	1662.0
20.0678666667	49.1985333333	1402.0
20.0769333333	49.1985333333	1518.0
19.95	49.2046	1525.0
19.9590666667	49.2046	1729.0
19.9681333333	49.2046	1878.0
19.9772	49.2046	1757.0
19.9862666667	49.2046	1837.0
19.9953333333	49.2046	1646.0
20.0044	49.2046	1819.0
20.0134666667	49.2046	1892.0
20.0225333333	49.2046	1729.0
20.0316	49.2046	1720.0
20.0406666667	49.2046	1786.0
20.0497333333	49.2046	1916.0
20.0588	49.2046	1952.0
20.0678666667	49.2046	1508.0
20.0769333333	49.2046	1424.0
19.95	49.2106666667	1606.0
19.9590666667	49.2106666667	1745.0
19.9681333333	49.2106666667	1851.0
19.9772	49.2106666667	1661.0
19.9862666667	49.2106666667	1538.0
19.9953333333	49.2106666667	1680.0
20.0044	49.2106666667	2032.0
20.0134666667	49.2106666667	1905.0
20.0225333333	49.2106666667	1807.0
20.0316	49.2106666667	1756.0
20.0406666667	49.2106666667	1664.0
20.0497333333	49.2106666667	1682.0
20.0588	49.2106666667	1946.0
20.0678666667	49.2106666667	1662.0
20.0769333333	49.2106666667	1346.0
19.95	49.2167333333	1500.0
19.9590666667	49.2167333333	1523.0
19.9681333333	49.2167333333	1536.0
19.9772	49.2167333333	1417.0
19.9862666667	49.2167333333	1518.0
19.9953333333	49.2167333333	1666.0
20.0044	49.2167333333	1898.0
20.0134666667	49.2167333333	1984.0
20.0225333333	49.2167333333	1986.0
20.0316	49.2167333333	2101.0
20.0406666667	49.2167333333	1669.0
20.0497333333	49.2167333333	1482.0
20.0588	49.2167333333	1659.0
20.0678666667	49.2167333333	1686.0
20.0769333333	49.2167333333	1467.0
19.95	49.2228	1249.0
19.9590666667	49.2228	1292.0
19.9681333333	49.2228	1356.0
19.9772	49.2228	1471.0
19.9862666667	49.2228	1700.0
19.9953333333	49.2228	2000.0
20.0044	49.2228	1915.0
20.0134666667	49.2228	1987.0
20.0225333333	49.2228	1853.0
20.0316	49.2228	2116.0
20.0406666667	49.2228	1806.0
20.0497333333	49.2228	1699.0
20.0588	49.2228	1444.0
20.0678666667	49.2228	1286.0
20.0769333333	49.2228	1511.0
19.95	49.2288666667	1541.0
19.9590666667	49.2288666667	1676.0
19.9681333333	49.2288666667	1714.0
19.9772	49.2288666667	1752.0
19.9862666667	49.2288666667	1955.0
19.9953333333	49.2288666667	1704.0
20.0044	49.2288666667	1694.0
20.0134666667	49.2288666667	1800.0
20.0225333333	49.2288666667	1642.0
20.0316	49.2288666667	2051.0
20.0406666667	49.2288666667	1891.0
20.0497333333	49.2288666667	2092.0
20.0588	49.2288666667	1890.0
20.0678666667	49.2288666667	1582.0
20.0769333333	49.2288666667	1344.0
19.95	49.2349333333	1591.0
19.9590666667	49.2349333333	1744.0
19.9681333333	49.2349333333	1715.0
19.9772	49.2349333333	1796.0
19.9862666667	49.2349333333	1769.0
19.9953333333	49.2349333333	1635.0
20.0044	49.2349333333	1640.0
20.0134666667	49.2349333333	1574.0
20.0225333333	49.2349333333	1705.0
20.0316	49.2349333333	1944.0
20.0406666667	49.2349333333	1789.0
20.0497333333	49.2349333333	2152.0
20.0588	49.2349333333	1849.0
20.0678666667	49.2349333333	1976.0
20.0769333333	49.2349333333	1535.0
