19.95	49.15	1100.0
19.95272	49.15	1108.0
19.95544	49.15	1117.0
19.95816	49.15	1133.0
19.96088	49.15	1178.0
19.9636	49.15	1266.0
19.96632	49.15	1371.0
19.96904	49.15	1463.0
19.97176	49.15	1496.0
19.97448	49.15	1482.0
19.9772	49.15	1578.0
19.97992	49.15	1656.0
19.98264	49.15	1658.0
19.98536	49.15	1576.0
19.98808	49.15	1631.0
19.9908	49.15	1689.0
19.99352	49.15	1772.0
19.99624	49.15	1884.0
19.99896	49.15	1911.0
20.00168	49.15	1832.0
20.0044	49.15	1811.0
20.00712	49.15	1819.0
20.00984	49.15	1861.0
20.01256	49.15	1890.0
20.01528	49.15	1891.0
20.018	49.15	1975.0
20.02072	49.15	2046.0
20.02344	49.15	1955.0
20.02616	49.15	1847.0
20.02888	49.15	1838.0
20.0316	49.15	1855.0
20.03432	49.15	1955.0
20.03704	49.15	2059.0
20.03976	49.15	2024.0
20.04248	49.15	1877.0
20.0452	49.15	1719.0
20.04792	49.15	1686.0
20.05064	49.15	1795.0
20.05336	49.15	1898.0
20.05608	49.15	1992.0
20.0588	49.15	2071.0
20.06152	49.15	2017.0
20.06424	49.15	1875.0
20.06696	49.15	1746.0
20.06968	49.15	1589.0
20.0724	49.15	1499.0
20.07512	49.15	1496.0
20.07784	49.15	1505.0
20.08056	49.15	1532.0
20.08328	49.15	1708.0
19.95	49.15182	1093.0
19.95272	49.15182	1092.0
19.95544	49.15182	1096.0
19.95816	49.15182	1102.0
19.96088	49.15182	1125.0
19.9636	49.15182	1211.0
19.96632	49.15182	1349.0
19.96904	49.15182	1478.0
19.97176	49.15182	1556.0
19.97448	49.15182	1529.0
19.9772	49.15182	1610.0
19.97992	49.15182	1714.0
19.98264	49.15182	1732.0
19.98536	49.15182	1644.0
19.98808	49.15182	1701.0
19.9908	49.15182	1796.0
19.99352	49.15182	1857.0
19.99624	49.15182	1926.0
19.99896	49.15182	1956.0
20.00168	49.15182	1887.0
20.0044	49.15182	1851.0
20.00712	49.15182	1876.0
20.00984	49.15182	1921.0
20.01256	49.15182	1909.0
20.01528	49.15182	1906.0
20.018	49.15182	1926.0
20.02072	49.15182	2017.0
20.02344	49.15182	1894.0
20.02616	49.15182	1851.0
20.02888	49.15182	1851.0
20.0316	49.15182	1916.0
20.03432	49.15182	2026.0
20.03704	49.15182	2105.0
20.03976	49.15182	1987.0
20.04248	49.15182	1839.0
20.0452	49.15182	1728.0
20.04792	49.15182	1711.0
20.05064	49.15182	1801.0
20.05336	49.15182	1921.0
